input_text,query,course,label
Query: Trading sin indicadores Course: Forex Swing Trading Course - Advance Swing Trading Strategy,Trading sin indicadores,Forex Swing Trading Course - Advance Swing Trading Strategy,0
Query: Trading sin indicadores Course: Forex Trading -  Learn to Trade From Scratch!,Trading sin indicadores,Forex Trading -  Learn to Trade From Scratch!,0
Query: Trading sin indicadores Course: Swing Trading: Candlestick Trading Mastery For Weekly Profit,Trading sin indicadores,Swing Trading: Candlestick Trading Mastery For Weekly Profit,0
Query: Trading sin indicadores Course: Day Trading Pivot Point Technical Analysis for Stock Trading,Trading sin indicadores,Day Trading Pivot Point Technical Analysis for Stock Trading,0
Query: Trading sin indicadores Course: TRADING TACTICS,Trading sin indicadores,TRADING TACTICS,0
Query: Trading sin indicadores Course: Forex Trading A-Z™ - With LIVE Examples of Forex Trading,Trading sin indicadores,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,0
Query: Trading sin indicadores Course: Lazy Trading Part 7: Developing Self Learning Trading Robot,Trading sin indicadores,Lazy Trading Part 7: Developing Self Learning Trading Robot,0
Query: Trading sin indicadores Course: Harmonic Trading: The Art Of Trading With Low Risk,Trading sin indicadores,Harmonic Trading: The Art Of Trading With Low Risk,0
Query: Trading sin indicadores Course: Hedge Trading and Trading History Informations,Trading sin indicadores,Hedge Trading and Trading History Informations,0
Query: Trading sin indicadores Course: FOREX TRADING  from  A-Z,Trading sin indicadores,FOREX TRADING  from  A-Z,0
Query: Trading sin indicadores Course: LEARN FOREX TRADING A-Z COMPLETE COURSE,Trading sin indicadores,LEARN FOREX TRADING A-Z COMPLETE COURSE,0
Query: Trading sin indicadores Course: Reversal Candlestick Trading Strategy - Forex/Stock Trading,Trading sin indicadores,Reversal Candlestick Trading Strategy - Forex/Stock Trading,0
Query: Trading sin indicadores Course: Options Trading - The Simplest Strategy To Trading Options,Trading sin indicadores,Options Trading - The Simplest Strategy To Trading Options,0
Query: Trading sin indicadores Course: Stock Trading for Success,Trading sin indicadores,Stock Trading for Success,0
Query: Trading sin indicadores Course: Forex trading: Advanced Heiken Ashi Swing trading strategy,Trading sin indicadores,Forex trading: Advanced Heiken Ashi Swing trading strategy,0
Query: Trading sin indicadores Course: Fibonacci Trading MasterClass,Trading sin indicadores,Fibonacci Trading MasterClass,0
Query: Trading sin indicadores Course: Naked Chart Trading: Trading Time Intervals,Trading sin indicadores,Naked Chart Trading: Trading Time Intervals,0
Query: Trading sin indicadores Course: Simple Forex Trading Course for Beginners,Trading sin indicadores,Simple Forex Trading Course for Beginners,0
Query: Trading sin indicadores Course: Cryptocurrency Trading and Investing Course,Trading sin indicadores,Cryptocurrency Trading and Investing Course,0
Query: Trading sin indicadores Course: Cryptocurrency Complete Trading and Investing Masterclass,Trading sin indicadores,Cryptocurrency Complete Trading and Investing Masterclass,0
Query: Trading sin indicadores Course: Master Forex Trading - Fundamentals,Trading sin indicadores,Master Forex Trading - Fundamentals,0
"Query: Trading sin indicadores Course: Stock Day Trading, Swing Trading & Investing 3-Course Bundle",Trading sin indicadores,"Stock Day Trading, Swing Trading & Investing 3-Course Bundle",0
Query: Trading sin indicadores Course: Lazy Trading Part 4: Automated Statistical Trading Control,Trading sin indicadores,Lazy Trading Part 4: Automated Statistical Trading Control,0
Query: Trading sin indicadores Course: Fibonacci Trading Retracement Ninja: Complete DIY Trading,Trading sin indicadores,Fibonacci Trading Retracement Ninja: Complete DIY Trading,0
Query: Trading sin indicadores Course: Binary Options Trading: The RVS Strategy for Trading Profits,Trading sin indicadores,Binary Options Trading: The RVS Strategy for Trading Profits,0
Query: Trading sin indicadores Course: Stock Trading Ninja: DIY Trading Manuel with Strategy,Trading sin indicadores,Stock Trading Ninja: DIY Trading Manuel with Strategy,0
Query: Trading sin indicadores Course: Forex trading: Heiken Ashi Scalping (Trading system),Trading sin indicadores,Forex trading: Heiken Ashi Scalping (Trading system),0
Query: Trading sin indicadores Course: Trading Strategies: Find The Trading Strategy That Fits You,Trading sin indicadores,Trading Strategies: Find The Trading Strategy That Fits You,0
Query: Trading sin indicadores Course: Ultimate Short Selling: Day Trading & Swing Trading Shorting,Trading sin indicadores,Ultimate Short Selling: Day Trading & Swing Trading Shorting,0
Query: Trading sin indicadores Course: Lazy Trading Part 1: Set up your Home Trading Environment,Trading sin indicadores,Lazy Trading Part 1: Set up your Home Trading Environment,0
Query: Trading sin indicadores Course: The Complete Forex Trading Course  For Beginners In 2020,Trading sin indicadores,The Complete Forex Trading Course  For Beginners In 2020,0
Query: Trading sin indicadores Course: Trading in Stock Options,Trading sin indicadores,Trading in Stock Options,0
Query: Trading sin indicadores Course: Machine Trading Analysis with R,Trading sin indicadores,Machine Trading Analysis with R,0
Query: Trading sin indicadores Course: Master Trading Psychology,Trading sin indicadores,Master Trading Psychology,0
Query: Trading sin indicadores Course: Derivatives Trading: The complete Derivatives Trading A-Z,Trading sin indicadores,Derivatives Trading: The complete Derivatives Trading A-Z,0
Query: Trading sin indicadores Course: Trading Psychology Made Easy: Conquer Your Fear in Trading,Trading sin indicadores,Trading Psychology Made Easy: Conquer Your Fear in Trading,0
Query: Trading sin indicadores Course: Introduction au trading,Trading sin indicadores,Introduction au trading,0
Query: Trading sin indicadores Course: Swing Trading Strategy,Trading sin indicadores,Swing Trading Strategy,0
Query: Trading sin indicadores Course: Day Trading & Swing Trading Emini S&P500 Futures.,Trading sin indicadores,Day Trading & Swing Trading Emini S&P500 Futures.,0
Query: Trading sin indicadores Course: Introduction to Bitcoin and Cryptocurrency Trading,Trading sin indicadores,Introduction to Bitcoin and Cryptocurrency Trading,0
Query: Trading sin indicadores Course: Beginners Guide To Ichimoku Trading,Trading sin indicadores,Beginners Guide To Ichimoku Trading,0
Query: Trading sin indicadores Course: The Psychology of Trading,Trading sin indicadores,The Psychology of Trading,0
Query: Trading sin indicadores Course: Day Trading Stocks: Complete Guide For Beginners,Trading sin indicadores,Day Trading Stocks: Complete Guide For Beginners,0
Query: Trading sin indicadores Course: Options Trading Leverage: Start Trading Options This Month,Trading sin indicadores,Options Trading Leverage: Start Trading Options This Month,0
"Query: Trading sin indicadores Course: Professional Options Trading, Simplified",Trading sin indicadores,"Professional Options Trading, Simplified",0
Query: Trading sin indicadores Course: 5 Day Crypto Trading Course,Trading sin indicadores,5 Day Crypto Trading Course,0
Query: Trading sin indicadores Course: Algo Trading: Top 10 AUDUSD Forex Trading Robots,Trading sin indicadores,Algo Trading: Top 10 AUDUSD Forex Trading Robots,0
Query: Trading sin indicadores Course: Trading Terms Exam Practice,Trading sin indicadores,Trading Terms Exam Practice,0
Query: Trading sin indicadores Course: Apprendre le Trading forex - Mécanisme de Trading complet,Trading sin indicadores,Apprendre le Trading forex - Mécanisme de Trading complet,0
Query: Trading sin indicadores Course: Option Trading Learn from Basics to Advance,Trading sin indicadores,Option Trading Learn from Basics to Advance,0
Query: Trading sin indicadores Course: Complete Technical Analysis Trading Course 2019,Trading sin indicadores,Complete Technical Analysis Trading Course 2019,0
Query: Trading sin indicadores Course: Market Profile Trading,Trading sin indicadores,Market Profile Trading,0
Query: Trading sin indicadores Course: The Advanced Cryptocurrency Trading Course - With Strategies,Trading sin indicadores,The Advanced Cryptocurrency Trading Course - With Strategies,0
Query: Trading sin indicadores Course: Cryptocurrency Trading Explained,Trading sin indicadores,Cryptocurrency Trading Explained,0
Query: Trading sin indicadores Course: Forex Trading : Your Complete Guide A-Z For Beginners,Trading sin indicadores,Forex Trading : Your Complete Guide A-Z For Beginners,0
Query: Trading sin indicadores Course: Day Trading Forex 101,Trading sin indicadores,Day Trading Forex 101,0
Query: Trading sin indicadores Course: Quantitative Trading Analysis with R,Trading sin indicadores,Quantitative Trading Analysis with R,0
Query: Trading sin indicadores Course: The Complete Cryptocurrency & Bitcoin Trading Course 2020,Trading sin indicadores,The Complete Cryptocurrency & Bitcoin Trading Course 2020,0
"Query: Trading sin indicadores Course: Day Trading Ichimoku-Méthode de Trading Range- Forex, Bourse",Trading sin indicadores,"Day Trading Ichimoku-Méthode de Trading Range- Forex, Bourse",0
Query: Trading sin indicadores Course: Get Rich Stock Trading : My Killer Stock Trading Strategy,Trading sin indicadores,Get Rich Stock Trading : My Killer Stock Trading Strategy,0
Query: Trading sin indicadores Course: Lazy Trading Part 3: Set up your automated Trading Journal,Trading sin indicadores,Lazy Trading Part 3: Set up your automated Trading Journal,0
Query: Trading sin indicadores Course: Volume Trading 101: Day Trading Stocks With Volume Analysis,Trading sin indicadores,Volume Trading 101: Day Trading Stocks With Volume Analysis,0
Query: Trading sin indicadores Course: Binary Options Trading : Using Heikin Ashi Trading Indicator,Trading sin indicadores,Binary Options Trading : Using Heikin Ashi Trading Indicator,0
Query: Trading sin indicadores Course: Online Trading For Newbies,Trading sin indicadores,Online Trading For Newbies,0
Query: Trading sin indicadores Course: The Complete Forex Trading Course (Updated 2020),Trading sin indicadores,The Complete Forex Trading Course (Updated 2020),0
Query: Trading sin indicadores Course: Swing Trading Ninja: 12 Hour Complete Swing Trading Strategy,Trading sin indicadores,Swing Trading Ninja: 12 Hour Complete Swing Trading Strategy,0
Query: Trading sin indicadores Course: Crypto Trading 2019|Start Trading in 24 hours|LIVE Examples,Trading sin indicadores,Crypto Trading 2019|Start Trading in 24 hours|LIVE Examples,0
Query: Trading sin indicadores Course: Improve your Forex Trading Skills.,Trading sin indicadores,Improve your Forex Trading Skills.,0
Query: Trading sin indicadores Course: Day Trading Ninja: 12 Hours DIY Day Trading Strategy,Trading sin indicadores,Day Trading Ninja: 12 Hours DIY Day Trading Strategy,0
